timestamp,ecg_measurement,qrs_detected
8.445328000000000000e+06,1.964809417699999949e+00,0.000000000000000000e+00
8.449208000000000000e+06,1.974584579400000095e+00,0.000000000000000000e+00
8.453076000000000000e+06,2.003910064599999874e+00,0.000000000000000000e+00
8.456940000000000000e+06,2.038123130699999841e+00,0.000000000000000000e+00
8.460812000000000000e+06,2.072336196799999808e+00,0.000000000000000000e+00
8.464684000000000000e+06,2.062561035099999884e+00,0.000000000000000000e+00
8.468540000000000000e+06,2.067448616000000072e+00,0.000000000000000000e+00
8.472396000000000000e+06,2.091886520300000107e+00,0.000000000000000000e+00
8.476268000000000000e+06,2.111436843799999963e+00,0.000000000000000000e+00
8.480156000000000000e+06,2.116324424700000151e+00,0.000000000000000000e+00
8.484044000000000000e+06,2.106549262999999783e+00,0.000000000000000000e+00
8.487916000000000000e+06,2.067448616000000072e+00,0.000000000000000000e+00
8.491788000000000000e+06,2.077223777699999996e+00,0.000000000000000000e+00
8.495668000000000000e+06,2.062561035099999884e+00,0.000000000000000000e+00
8.499532000000000000e+06,2.057673454200000140e+00,0.000000000000000000e+00
8.503396000000000000e+06,2.003910064599999874e+00,0.000000000000000000e+00
8.507256000000000000e+06,1.950146675100000060e+00,0.000000000000000000e+00
8.511132000000000000e+06,1.901270771000000082e+00,0.000000000000000000e+00
8.515008000000000000e+06,1.862170123999999927e+00,0.000000000000000000e+00
8.518888000000000000e+06,1.808406638999999982e+00,0.000000000000000000e+00
8.522756000000000000e+06,1.730205297399999953e+00,0.000000000000000000e+00
8.526628000000000000e+06,1.647116279600000066e+00,0.000000000000000000e+00
8.530516000000000000e+06,1.583577728200000090e+00,0.000000000000000000e+00
8.534388000000000000e+06,1.539589405000000077e+00,0.000000000000000000e+00
8.538256000000000000e+06,1.495601177199999965e+00,0.000000000000000000e+00
8.542124000000000000e+06,1.446725368400000100e+00,0.000000000000000000e+00
8.546004000000000000e+06,1.397849445300000104e+00,0.000000000000000000e+00
8.549888000000000000e+06,1.358748793600000004e+00,0.000000000000000000e+00
8.553772000000000000e+06,1.348973631800000073e+00,0.000000000000000000e+00
8.557652000000000000e+06,1.348973631800000073e+00,0.000000000000000000e+00
8.561528000000000000e+06,1.339198470099999927e+00,0.000000000000000000e+00
8.565396000000000000e+06,1.314760565700000106e+00,0.000000000000000000e+00
8.569276000000000000e+06,1.304985284800000089e+00,0.000000000000000000e+00
8.573156000000000000e+06,1.309872865600000047e+00,0.000000000000000000e+00
8.577036000000000000e+06,1.329423308299999995e+00,0.000000000000000000e+00
8.580908000000000000e+06,1.329423308299999995e+00,0.000000000000000000e+00
8.584788000000000000e+06,1.319648146600000072e+00,0.000000000000000000e+00
8.588676000000000000e+06,1.319648146600000072e+00,0.000000000000000000e+00
8.592556000000000000e+06,1.334310889199999961e+00,0.000000000000000000e+00
8.596432000000000000e+06,1.358748793600000004e+00,0.000000000000000000e+00
8.600320000000000000e+06,1.373411536199999894e+00,0.000000000000000000e+00
8.604212000000000000e+06,1.378299117000000074e+00,0.000000000000000000e+00
8.608092000000000000e+06,1.388074283499999950e+00,0.000000000000000000e+00
8.611976000000000000e+06,1.397849445300000104e+00,0.000000000000000000e+00
8.615844000000000000e+06,1.427174949599999909e+00,0.000000000000000000e+00
8.619724000000000000e+06,1.441837787599999920e+00,0.000000000000000000e+00
8.623604000000000000e+06,1.441837787599999920e+00,0.000000000000000000e+00
8.627492000000000000e+06,1.432062530500000097e+00,0.000000000000000000e+00
8.631356000000000000e+06,1.441837787599999920e+00,0.000000000000000000e+00
8.635240000000000000e+06,1.476050853700000109e+00,0.000000000000000000e+00
8.639112000000000000e+06,1.485826015400000033e+00,0.000000000000000000e+00
8.642992000000000000e+06,1.476050853700000109e+00,0.000000000000000000e+00
8.646860000000000000e+06,1.471163272799999922e+00,0.000000000000000000e+00
8.650744000000000000e+06,1.490713596299999999e+00,0.000000000000000000e+00
8.654612000000000000e+06,1.500488757999999923e+00,0.000000000000000000e+00
8.658476000000000000e+06,1.520039081500000000e+00,0.000000000000000000e+00
8.662332000000000000e+06,1.520039081500000000e+00,0.000000000000000000e+00
8.666196000000000000e+06,1.505376338900000110e+00,0.000000000000000000e+00
8.670068000000000000e+06,1.505376338900000110e+00,0.000000000000000000e+00
8.673948000000000000e+06,1.520039081500000000e+00,0.000000000000000000e+00
8.677812000000000000e+06,1.544476985900000043e+00,0.000000000000000000e+00
8.681692000000000000e+06,1.534701824099999889e+00,0.000000000000000000e+00
8.685564000000000000e+06,1.524926662399999966e+00,0.000000000000000000e+00
8.689436000000000000e+06,1.515151500700000042e+00,0.000000000000000000e+00
8.693316000000000000e+06,1.524926662399999966e+00,0.000000000000000000e+00
8.697196000000000000e+06,1.534701824099999889e+00,0.000000000000000000e+00
8.701084000000000000e+06,1.520039081500000000e+00,0.000000000000000000e+00
8.704948000000000000e+06,1.500488757999999923e+00,0.000000000000000000e+00
8.708816000000000000e+06,1.485826015400000033e+00,0.000000000000000000e+00
8.712696000000000000e+06,1.495601177199999965e+00,0.000000000000000000e+00
8.716564000000000000e+06,1.510263919800000076e+00,0.000000000000000000e+00
8.720432000000000000e+06,1.515151500700000042e+00,0.000000000000000000e+00
8.724300000000000000e+06,1.505376338900000110e+00,0.000000000000000000e+00
8.728184000000000000e+06,1.490713596299999999e+00,0.000000000000000000e+00
8.732064000000000000e+06,1.490713596299999999e+00,0.000000000000000000e+00
8.735940000000000000e+06,1.505376338900000110e+00,0.000000000000000000e+00
8.739812000000000000e+06,1.510263919800000076e+00,0.000000000000000000e+00
8.743692000000000000e+06,1.500488757999999923e+00,0.000000000000000000e+00
8.747552000000000000e+06,1.480938434600000075e+00,0.000000000000000000e+00
8.751424000000000000e+06,1.480938434600000075e+00,0.000000000000000000e+00
8.755304000000000000e+06,1.490713596299999999e+00,0.000000000000000000e+00
8.759180000000000000e+06,1.500488757999999923e+00,0.000000000000000000e+00
8.763048000000000000e+06,1.495601177199999965e+00,0.000000000000000000e+00
8.766928000000000000e+06,1.480938434600000075e+00,0.000000000000000000e+00
8.770808000000000000e+06,1.485826015400000033e+00,0.000000000000000000e+00
8.774684000000000000e+06,1.490713596299999999e+00,0.000000000000000000e+00
8.778552000000000000e+06,1.495601177199999965e+00,0.000000000000000000e+00
8.782432000000000000e+06,1.480938434600000075e+00,0.000000000000000000e+00
8.786312000000000000e+06,1.466275691899999956e+00,0.000000000000000000e+00
8.790200000000000000e+06,1.456500530200000032e+00,0.000000000000000000e+00
8.794060000000000000e+06,1.461388111099999998e+00,0.000000000000000000e+00
8.797956000000000000e+06,1.471163272799999922e+00,0.000000000000000000e+00
8.801848000000000000e+06,1.466275691899999956e+00,0.000000000000000000e+00
8.805728000000000000e+06,1.456500530200000032e+00,0.000000000000000000e+00
8.809584000000000000e+06,1.451612949300000066e+00,0.000000000000000000e+00
8.813452000000000000e+06,1.461388111099999998e+00,0.000000000000000000e+00
8.817344000000000000e+06,1.495601177199999965e+00,0.000000000000000000e+00
8.821232000000000000e+06,1.485826015400000033e+00,0.000000000000000000e+00
8.825112000000000000e+06,1.485826015400000033e+00,0.000000000000000000e+00
8.828984000000000000e+06,1.480938434600000075e+00,0.000000000000000000e+00
8.832856000000000000e+06,1.485826015400000033e+00,0.000000000000000000e+00
8.836736000000000000e+06,1.495601177199999965e+00,0.000000000000000000e+00
8.840604000000000000e+06,1.505376338900000110e+00,0.000000000000000000e+00
8.844484000000000000e+06,1.490713596299999999e+00,0.000000000000000000e+00
8.848360000000000000e+06,1.490713596299999999e+00,0.000000000000000000e+00
8.852236000000000000e+06,1.500488757999999923e+00,0.000000000000000000e+00
8.856100000000000000e+06,1.520039081500000000e+00,0.000000000000000000e+00
8.859964000000000000e+06,1.520039081500000000e+00,0.000000000000000000e+00
8.863828000000000000e+06,1.505376338900000110e+00,0.000000000000000000e+00
8.867704000000000000e+06,1.466275691899999956e+00,0.000000000000000000e+00
8.871584000000000000e+06,1.436950111300000055e+00,0.000000000000000000e+00
8.875460000000000000e+06,1.402737045200000088e+00,0.000000000000000000e+00
8.879332000000000000e+06,1.378299117000000074e+00,0.000000000000000000e+00
8.883212000000000000e+06,1.334310889199999961e+00,0.000000000000000000e+00
8.887084000000000000e+06,1.295210122999999935e+00,0.000000000000000000e+00
8.890964000000000000e+06,1.270772218699999900e+00,0.000000000000000000e+00
8.894852000000000000e+06,1.265884637799999934e+00,0.000000000000000000e+00
8.898732000000000000e+06,1.270772218699999900e+00,0.000000000000000000e+00
8.902604000000000000e+06,1.265884637799999934e+00,0.000000000000000000e+00
8.906484000000000000e+06,1.280547380400000046e+00,0.000000000000000000e+00
8.910348000000000000e+06,1.275659799500000080e+00,0.000000000000000000e+00
8.914228000000000000e+06,1.290322542099999970e+00,0.000000000000000000e+00
8.918100000000000000e+06,1.309872865600000047e+00,0.000000000000000000e+00
8.921972000000000000e+06,1.319648146600000072e+00,0.000000000000000000e+00
8.925860000000000000e+06,1.319648146600000072e+00,0.000000000000000000e+00
8.929748000000000000e+06,1.329423308299999995e+00,0.000000000000000000e+00
8.933620000000000000e+06,1.339198470099999927e+00,0.000000000000000000e+00
8.937500000000000000e+06,1.358748793600000004e+00,0.000000000000000000e+00
8.941376000000000000e+06,1.368523955299999928e+00,0.000000000000000000e+00
8.945260000000000000e+06,1.363636374399999962e+00,0.000000000000000000e+00
8.949152000000000000e+06,1.368523955299999928e+00,0.000000000000000000e+00
8.953036000000000000e+06,1.417399787899999986e+00,0.000000000000000000e+00
8.956916000000000000e+06,1.520039081500000000e+00,0.000000000000000000e+00
8.960792000000000000e+06,1.710654973900000098e+00,0.000000000000000000e+00
8.964672000000000000e+06,1.969696998499999907e+00,0.000000000000000000e+00
8.968540000000000000e+06,2.316715478799999950e+00,0.000000000000000000e+00
8.972420000000000000e+06,2.678396940199999854e+00,0.000000000000000000e+00
8.976292000000000000e+06,3.030303001400000085e+00,0.000000000000000000e+00
8.980156000000000000e+06,3.172043084999999873e+00,0.000000000000000000e+00
8.984028000000000000e+06,3.049853324799999932e+00,0.000000000000000000e+00
8.987904000000000000e+06,2.717497587200000009e+00,0.000000000000000000e+00
8.991788000000000000e+06,2.233626603999999904e+00,0.000000000000000000e+00
8.995664000000000000e+06,1.739980459200000107e+00,0.000000000000000000e+00
8.999532000000000000e+06,1.344086050900000107e+00,0.000000000000000000e+00
9.003384000000000000e+06,1.070381283699999964e+00,0.000000000000000000e+00
9.007268000000000000e+06,9.481915472999999928e-01,0.000000000000000000e+00
9.011140000000000000e+06,9.481915472999999928e-01,1.000000000000000000e+00
9.015016000000000000e+06,1.031280517499999938e+00,0.000000000000000000e+00
9.018888000000000000e+06,1.148582577700000051e+00,0.000000000000000000e+00
9.022772000000000000e+06,1.270772218699999900e+00,0.000000000000000000e+00
9.026648000000000000e+06,1.358748793600000004e+00,0.000000000000000000e+00
9.030524000000000000e+06,1.422287368699999943e+00,0.000000000000000000e+00
9.034396000000000000e+06,1.471163272799999922e+00,0.000000000000000000e+00
9.038284000000000000e+06,1.510263919800000076e+00,0.000000000000000000e+00
9.042164000000000000e+06,1.529814243299999932e+00,0.000000000000000000e+00
9.046052000000000000e+06,1.539589405000000077e+00,0.000000000000000000e+00
9.049916000000000000e+06,1.549364566800000009e+00,0.000000000000000000e+00
9.053796000000000000e+06,1.564027404700000012e+00,0.000000000000000000e+00
9.057668000000000000e+06,1.578690147299999902e+00,0.000000000000000000e+00
9.061540000000000000e+06,1.598240470799999979e+00,0.000000000000000000e+00
9.065400000000000000e+06,1.608015632599999911e+00,0.000000000000000000e+00
9.069280000000000000e+06,1.622678375200000023e+00,0.000000000000000000e+00
9.073164000000000000e+06,1.637341117799999912e+00,0.000000000000000000e+00
9.077052000000000000e+06,1.656891441299999990e+00,0.000000000000000000e+00
9.080936000000000000e+06,1.671554183900000101e+00,0.000000000000000000e+00
9.084816000000000000e+06,1.671554183900000101e+00,0.000000000000000000e+00
9.088700000000000000e+06,1.676441764800000067e+00,0.000000000000000000e+00
9.092584000000000000e+06,1.686216926499999991e+00,0.000000000000000000e+00
9.096464000000000000e+06,1.710654973900000098e+00,0.000000000000000000e+00
9.100336000000000000e+06,1.730205297399999953e+00,0.000000000000000000e+00
9.104208000000000000e+06,1.739980459200000107e+00,0.000000000000000000e+00
9.108084000000000000e+06,1.759530782599999954e+00,0.000000000000000000e+00
9.111964000000000000e+06,1.754643201799999996e+00,0.000000000000000000e+00
9.115844000000000000e+06,1.774193525300000074e+00,0.000000000000000000e+00
9.119724000000000000e+06,1.783968686999999997e+00,0.000000000000000000e+00
9.123596000000000000e+06,1.793743848799999929e+00,0.000000000000000000e+00
9.127476000000000000e+06,1.788856267899999963e+00,0.000000000000000000e+00
9.131356000000000000e+06,1.798631429600000109e+00,0.000000000000000000e+00
9.135244000000000000e+06,1.832844638799999926e+00,0.000000000000000000e+00
9.139128000000000000e+06,1.842619800500000071e+00,0.000000000000000000e+00
9.143000000000000000e+06,1.857282543099999961e+00,0.000000000000000000e+00
9.146888000000000000e+06,1.862170123999999927e+00,0.000000000000000000e+00
9.150768000000000000e+06,1.871945285700000072e+00,0.000000000000000000e+00
9.154648000000000000e+06,1.886608028399999970e+00,0.000000000000000000e+00
9.158516000000000000e+06,1.915933513599999971e+00,0.000000000000000000e+00
9.162400000000000000e+06,1.935483837100000049e+00,0.000000000000000000e+00
9.166288000000000000e+06,1.955034255900000018e+00,0.000000000000000000e+00
9.170168000000000000e+06,1.979472160300000061e+00,0.000000000000000000e+00
9.174044000000000000e+06,1.989247321999999984e+00,0.000000000000000000e+00
9.177916000000000000e+06,2.013685226399999806e+00,0.000000000000000000e+00
9.181796000000000000e+06,2.033235549900000105e+00,0.000000000000000000e+00
9.185676000000000000e+06,2.052785873399999961e+00,0.000000000000000000e+00
9.189548000000000000e+06,2.062561035099999884e+00,0.000000000000000000e+00
9.193412000000000000e+06,2.072336196799999808e+00,0.000000000000000000e+00
9.197292000000000000e+06,2.082111358600000184e+00,0.000000000000000000e+00
9.201172000000000000e+06,2.091886520300000107e+00,0.000000000000000000e+00
9.205044000000000000e+06,2.091886520300000107e+00,0.000000000000000000e+00
9.208908000000000000e+06,2.091886520300000107e+00,0.000000000000000000e+00
9.212780000000000000e+06,2.086998939499999928e+00,0.000000000000000000e+00
9.216660000000000000e+06,2.096774101199999851e+00,0.000000000000000000e+00
9.220532000000000000e+06,2.086998939499999928e+00,0.000000000000000000e+00
9.224396000000000000e+06,2.082111358600000184e+00,0.000000000000000000e+00
9.228268000000000000e+06,2.043010711600000029e+00,0.000000000000000000e+00
9.232140000000000000e+06,2.023460388100000173e+00,0.000000000000000000e+00
9.236016000000000000e+06,1.969696998499999907e+00,0.000000000000000000e+00
9.239896000000000000e+06,1.935483837100000049e+00,0.000000000000000000e+00
9.243784000000000000e+06,1.862170123999999927e+00,0.000000000000000000e+00
9.247652000000000000e+06,1.798631429600000109e+00,0.000000000000000000e+00
9.251536000000000000e+06,1.725317716499999987e+00,0.000000000000000000e+00
9.255412000000000000e+06,1.666666602999999913e+00,0.000000000000000000e+00
9.259292000000000000e+06,1.617790794300000057e+00,0.000000000000000000e+00
9.263164000000000000e+06,1.554252147599999967e+00,0.000000000000000000e+00
9.267044000000000000e+06,1.510263919800000076e+00,0.000000000000000000e+00
9.270924000000000000e+06,1.461388111099999998e+00,0.000000000000000000e+00
9.274820000000000000e+06,1.432062530500000097e+00,0.000000000000000000e+00
9.278700000000000000e+06,1.412512207000000020e+00,0.000000000000000000e+00
9.282580000000000000e+06,1.388074283499999950e+00,0.000000000000000000e+00
9.286444000000000000e+06,1.363636374399999962e+00,0.000000000000000000e+00
9.290332000000000000e+06,1.344086050900000107e+00,0.000000000000000000e+00
9.294196000000000000e+06,1.344086050900000107e+00,0.000000000000000000e+00
9.298060000000000000e+06,1.353861212700000038e+00,0.000000000000000000e+00
9.301940000000000000e+06,1.363636374399999962e+00,0.000000000000000000e+00
9.305828000000000000e+06,1.363636374399999962e+00,0.000000000000000000e+00
9.309720000000000000e+06,1.373411536199999894e+00,0.000000000000000000e+00
9.313596000000000000e+06,1.388074283499999950e+00,0.000000000000000000e+00
9.317460000000000000e+06,1.407624626100000054e+00,0.000000000000000000e+00
9.321332000000000000e+06,1.412512207000000020e+00,0.000000000000000000e+00
9.325212000000000000e+06,1.417399787899999986e+00,0.000000000000000000e+00
9.329100000000000000e+06,1.422287368699999943e+00,0.000000000000000000e+00
9.332980000000000000e+06,1.432062530500000097e+00,0.000000000000000000e+00
9.336860000000000000e+06,1.456500530200000032e+00,0.000000000000000000e+00
9.340728000000000000e+06,1.480938434600000075e+00,0.000000000000000000e+00
9.344600000000000000e+06,1.490713596299999999e+00,0.000000000000000000e+00
9.348472000000000000e+06,1.495601177199999965e+00,0.000000000000000000e+00
9.352356000000000000e+06,1.500488757999999923e+00,0.000000000000000000e+00
9.356212000000000000e+06,1.510263919800000076e+00,0.000000000000000000e+00
9.360092000000000000e+06,1.524926662399999966e+00,0.000000000000000000e+00
9.363972000000000000e+06,1.529814243299999932e+00,0.000000000000000000e+00
9.367860000000000000e+06,1.534701824099999889e+00,0.000000000000000000e+00
9.371732000000000000e+06,1.534701824099999889e+00,0.000000000000000000e+00
9.375596000000000000e+06,1.554252147599999967e+00,0.000000000000000000e+00
9.379476000000000000e+06,1.549364566800000009e+00,0.000000000000000000e+00
9.383364000000000000e+06,1.559139728499999933e+00,0.000000000000000000e+00
9.387244000000000000e+06,1.559139728499999933e+00,0.000000000000000000e+00
9.391132000000000000e+06,1.559139728499999933e+00,0.000000000000000000e+00
9.395012000000000000e+06,1.568914985599999978e+00,0.000000000000000000e+00
9.398900000000000000e+06,1.568914985599999978e+00,0.000000000000000000e+00
9.402780000000000000e+06,1.568914985599999978e+00,0.000000000000000000e+00
9.406660000000000000e+06,1.564027404700000012e+00,0.000000000000000000e+00
9.410532000000000000e+06,1.568914985599999978e+00,0.000000000000000000e+00
9.414412000000000000e+06,1.578690147299999902e+00,0.000000000000000000e+00
9.418296000000000000e+06,1.593352890000000022e+00,0.000000000000000000e+00
9.422164000000000000e+06,1.603128051699999945e+00,0.000000000000000000e+00
9.426044000000000000e+06,1.603128051699999945e+00,0.000000000000000000e+00
9.429916000000000000e+06,1.603128051699999945e+00,0.000000000000000000e+00
9.433800000000000000e+06,1.612903213500000099e+00,0.000000000000000000e+00
9.437688000000000000e+06,1.622678375200000023e+00,0.000000000000000000e+00
9.441564000000000000e+06,1.617790794300000057e+00,0.000000000000000000e+00
9.445432000000000000e+06,1.622678375200000023e+00,0.000000000000000000e+00
9.449312000000000000e+06,1.608015632599999911e+00,0.000000000000000000e+00
9.453192000000000000e+06,1.608015632599999911e+00,0.000000000000000000e+00
9.457068000000000000e+06,1.612903213500000099e+00,0.000000000000000000e+00
9.460960000000000000e+06,1.612903213500000099e+00,0.000000000000000000e+00
9.464844000000000000e+06,1.612903213500000099e+00,0.000000000000000000e+00
9.468724000000000000e+06,1.603128051699999945e+00,0.000000000000000000e+00
9.472596000000000000e+06,1.603128051699999945e+00,0.000000000000000000e+00
9.476468000000000000e+06,1.617790794300000057e+00,0.000000000000000000e+00
9.480356000000000000e+06,1.627565956099999989e+00,0.000000000000000000e+00
9.484236000000000000e+06,1.627565956099999989e+00,0.000000000000000000e+00
9.488124000000000000e+06,1.627565956099999989e+00,0.000000000000000000e+00
9.492012000000000000e+06,1.632453536899999946e+00,0.000000000000000000e+00
9.495900000000000000e+06,1.642228698700000100e+00,0.000000000000000000e+00
9.499788000000000000e+06,1.647116279600000066e+00,0.000000000000000000e+00
9.503668000000000000e+06,1.661779022199999956e+00,0.000000000000000000e+00
9.507540000000000000e+06,1.647116279600000066e+00,0.000000000000000000e+00
9.511420000000000000e+06,1.647116279600000066e+00,0.000000000000000000e+00
9.515308000000000000e+06,1.652003860400000024e+00,0.000000000000000000e+00
9.519176000000000000e+06,1.671554183900000101e+00,0.000000000000000000e+00
9.523052000000000000e+06,1.666666602999999913e+00,0.000000000000000000e+00
9.526928000000000000e+06,1.671554183900000101e+00,0.000000000000000000e+00
9.530812000000000000e+06,1.676441764800000067e+00,0.000000000000000000e+00
9.534700000000000000e+06,1.691104650400000020e+00,0.000000000000000000e+00
9.538572000000000000e+06,1.705767393099999918e+00,0.000000000000000000e+00
9.542444000000000000e+06,1.720430135700000029e+00,0.000000000000000000e+00
9.546328000000000000e+06,1.730205297399999953e+00,0.000000000000000000e+00
9.550200000000000000e+06,1.730205297399999953e+00,0.000000000000000000e+00
9.554080000000000000e+06,1.739980459200000107e+00,0.000000000000000000e+00
9.557948000000000000e+06,1.754643201799999996e+00,0.000000000000000000e+00
9.561828000000000000e+06,1.769305944400000108e+00,0.000000000000000000e+00
9.565712000000000000e+06,1.779081106100000031e+00,0.000000000000000000e+00
9.569580000000000000e+06,1.783968686999999997e+00,0.000000000000000000e+00
9.573444000000000000e+06,1.793743848799999929e+00,0.000000000000000000e+00
9.577324000000000000e+06,1.818181896200000036e+00,0.000000000000000000e+00
9.581212000000000000e+06,1.823069476999999994e+00,0.000000000000000000e+00
9.585092000000000000e+06,1.823069476999999994e+00,0.000000000000000000e+00
9.588964000000000000e+06,1.813294315300000070e+00,0.000000000000000000e+00
9.592860000000000000e+06,1.803519058200000025e+00,0.000000000000000000e+00
9.596724000000000000e+06,1.798631429600000109e+00,0.000000000000000000e+00
9.600604000000000000e+06,1.774193525300000074e+00,0.000000000000000000e+00
9.604488000000000000e+06,1.749755620900000030e+00,0.000000000000000000e+00
9.608368000000000000e+06,1.725317716499999987e+00,0.000000000000000000e+00
9.612244000000000000e+06,1.695992231299999986e+00,0.000000000000000000e+00
9.616132000000000000e+06,1.691104650400000020e+00,0.000000000000000000e+00
9.620016000000000000e+06,1.671554183900000101e+00,0.000000000000000000e+00
9.623900000000000000e+06,1.661779022199999956e+00,0.000000000000000000e+00
9.627788000000000000e+06,1.647116279600000066e+00,0.000000000000000000e+00
9.631676000000000000e+06,1.637341117799999912e+00,0.000000000000000000e+00
9.635556000000000000e+06,1.652003860400000024e+00,0.000000000000000000e+00
9.639420000000000000e+06,1.647116279600000066e+00,0.000000000000000000e+00
9.643308000000000000e+06,1.661779022199999956e+00,0.000000000000000000e+00
9.647184000000000000e+06,1.652003860400000024e+00,0.000000000000000000e+00
9.651044000000000000e+06,1.656891441299999990e+00,0.000000000000000000e+00
9.654932000000000000e+06,1.661779022199999956e+00,0.000000000000000000e+00
9.658820000000000000e+06,1.676441764800000067e+00,0.000000000000000000e+00
9.662708000000000000e+06,1.676441764800000067e+00,0.000000000000000000e+00
9.666588000000000000e+06,1.666666602999999913e+00,0.000000000000000000e+00
9.670444000000000000e+06,1.652003860400000024e+00,0.000000000000000000e+00
9.674308000000000000e+06,1.661779022199999956e+00,0.000000000000000000e+00
9.678200000000000000e+06,1.710654973900000098e+00,0.000000000000000000e+00
9.682084000000000000e+06,1.813294315300000070e+00,0.000000000000000000e+00
9.685968000000000000e+06,1.999022483799999916e+00,0.000000000000000000e+00
9.689844000000000000e+06,2.258064508399999948e+00,0.000000000000000000e+00
9.693716000000000000e+06,2.605082988699999991e+00,0.000000000000000000e+00
9.697580000000000000e+06,2.971652030900000074e+00,0.000000000000000000e+00
9.701444000000000000e+06,3.284457445100000150e+00,0.000000000000000000e+00
9.705324000000000000e+06,3.401759624399999904e+00,0.000000000000000000e+00
9.709204000000000000e+06,3.240469217299999816e+00,0.000000000000000000e+00
9.713096000000000000e+06,2.873900222700000118e+00,0.000000000000000000e+00
9.716964000000000000e+06,2.385141849500000077e+00,0.000000000000000000e+00
9.720852000000000000e+06,1.876832866600000038e+00,0.000000000000000000e+00
9.724728000000000000e+06,1.476050853700000109e+00,0.000000000000000000e+00
9.728596000000000000e+06,1.207233667299999924e+00,0.000000000000000000e+00
9.732464000000000000e+06,1.094819183300000054e+00,0.000000000000000000e+00
9.736348000000000000e+06,1.114369511600000084e+00,1.000000000000000000e+00
9.740228000000000000e+06,1.197458505600000001e+00,0.000000000000000000e+00
9.744108000000000000e+06,1.300097703899999901e+00,0.000000000000000000e+00
9.747972000000000000e+06,1.407624626100000054e+00,0.000000000000000000e+00
9.751864000000000000e+06,1.485826015400000033e+00,0.000000000000000000e+00
9.755732000000000000e+06,1.554252147599999967e+00,0.000000000000000000e+00
9.759604000000000000e+06,1.598240470799999979e+00,0.000000000000000000e+00
9.763468000000000000e+06,1.627565956099999989e+00,0.000000000000000000e+00
9.767356000000000000e+06,1.656891441299999990e+00,0.000000000000000000e+00
9.771244000000000000e+06,1.666666602999999913e+00,0.000000000000000000e+00
9.775116000000000000e+06,1.691104650400000020e+00,0.000000000000000000e+00
9.778980000000000000e+06,1.705767393099999918e+00,0.000000000000000000e+00
9.782864000000000000e+06,1.730205297399999953e+00,0.000000000000000000e+00
9.786736000000000000e+06,1.725317716499999987e+00,0.000000000000000000e+00
9.790620000000000000e+06,1.735092878299999919e+00,0.000000000000000000e+00
9.794496000000000000e+06,1.749755620900000030e+00,0.000000000000000000e+00
9.798372000000000000e+06,1.764418363499999920e+00,0.000000000000000000e+00
9.802260000000000000e+06,1.783968686999999997e+00,0.000000000000000000e+00
9.806140000000000000e+06,1.788856267899999963e+00,0.000000000000000000e+00
9.810012000000000000e+06,1.798631429600000109e+00,0.000000000000000000e+00
9.813896000000000000e+06,1.808406638999999982e+00,0.000000000000000000e+00
9.817768000000000000e+06,1.842619800500000071e+00,0.000000000000000000e+00
9.821632000000000000e+06,1.842619800500000071e+00,0.000000000000000000e+00
9.825496000000000000e+06,1.847507381400000037e+00,0.000000000000000000e+00
9.829372000000000000e+06,1.852394962300000003e+00,0.000000000000000000e+00
9.833264000000000000e+06,1.857282543099999961e+00,0.000000000000000000e+00
9.837152000000000000e+06,1.867057704899999893e+00,0.000000000000000000e+00
9.841020000000000000e+06,1.891495609199999928e+00,0.000000000000000000e+00
9.844904000000000000e+06,1.886608028399999970e+00,0.000000000000000000e+00
9.848764000000000000e+06,1.911045932700000005e+00,0.000000000000000000e+00
9.852636000000000000e+06,1.911045932700000005e+00,0.000000000000000000e+00
9.856516000000000000e+06,1.940371513299999906e+00,0.000000000000000000e+00
9.860392000000000000e+06,1.945259094200000094e+00,0.000000000000000000e+00
9.864264000000000000e+06,1.955034255900000018e+00,0.000000000000000000e+00
9.868136000000000000e+06,1.950146675100000060e+00,0.000000000000000000e+00
9.872024000000000000e+06,1.964809417699999949e+00,0.000000000000000000e+00
9.875904000000000000e+06,1.989247321999999984e+00,0.000000000000000000e+00
9.879780000000000000e+06,2.018572807299999994e+00,0.000000000000000000e+00
9.883644000000000000e+06,2.043010711600000029e+00,0.000000000000000000e+00
9.887516000000000000e+06,2.072336196799999808e+00,0.000000000000000000e+00
9.891388000000000000e+06,2.072336196799999808e+00,0.000000000000000000e+00
9.895268000000000000e+06,2.091886520300000107e+00,0.000000000000000000e+00
9.899140000000000000e+06,2.111436843799999963e+00,0.000000000000000000e+00
9.903020000000000000e+06,2.126099824899999824e+00,0.000000000000000000e+00
9.906900000000000000e+06,2.135874986600000192e+00,0.000000000000000000e+00
9.910788000000000000e+06,2.150537729199999859e+00,0.000000000000000000e+00
9.914668000000000000e+06,2.165200471799999971e+00,0.000000000000000000e+00
9.918540000000000000e+06,2.179863214400000082e+00,0.000000000000000000e+00
9.922412000000000000e+06,2.204301118800000125e+00,0.000000000000000000e+00
9.926292000000000000e+06,2.194525957100000202e+00,0.000000000000000000e+00
9.930180000000000000e+06,2.194525957100000202e+00,0.000000000000000000e+00
9.934068000000000000e+06,2.194525957100000202e+00,0.000000000000000000e+00
9.937956000000000000e+06,2.194525957100000202e+00,0.000000000000000000e+00
9.941836000000000000e+06,2.189638376200000014e+00,0.000000000000000000e+00
9.945716000000000000e+06,2.170088052700000159e+00,0.000000000000000000e+00
